id,product_name,buy_date,price,expiration_date
4301,custard apple,2023-07-14,7.91,2023-07-26
4302,consomme,2023-08-21,6.32,2023-09-16
4303,custard apple,2023-07-15,6.99,2023-08-04
4304,evergreen huckleberry,2023-07-20,1.56,2023-09-13
4305,ice cream bar,2023-07-14,1.23,2023-09-01
4306,champagne,2023-07-10,8.75,2023-08-03
4307,donut,2023-06-10,2.26,2023-08-06
4308,spinach,2023-08-14,2.65,2023-09-29
4309,ice cream bar,2023-06-25,8.28,2023-08-26
4310,beef bourguignonne,2023-08-07,3.13,2023-10-28
4311,ice cream bar,2023-07-14,4.57,2023-08-24
4312,poppy,2023-06-29,8.49,2023-08-14
4313,peanut butter,2023-07-13,5.08,2023-09-17
4314,consomme,2023-07-03,4.14,2023-08-11
4315,pilau,2023-06-10,7.01,2023-09-17
4316,gem squash,2023-07-09,7.43,2023-09-24
4317,pate,2023-08-08,5.04,2023-10-29
4318,turbot,2023-08-06,9.99,2023-09-27
4319,consomme,2023-08-09,3.25,2023-09-23
4320,rapini,2023-06-28,3.19,2023-08-10
4321,spiny lobster,2023-07-31,1.54,2023-09-22
4322,prosciutto,2023-07-15,9.3,2023-08-21
4323,chablis,2023-07-01,8.79,2023-09-13
4324,boysenberry syrup,2023-07-31,5.63,2023-09-06
4325,ice cream bar,2023-07-27,4.08,2023-09-06
4326,egg,2023-06-30,7.79,2023-07-16
4327,cooking oil,2023-07-07,0.9,2023-10-02
4328,spiny lobster,2023-07-11,6.57,2023-08-21
4329,boiled egg,2023-08-13,5.72,2023-11-06
4330,dried mixed fruit,2023-08-20,4.49,2023-11-14
4331,spiny lobster,2023-08-22,5.02,2023-11-11
4332,boiled egg,2023-06-22,3.16,2023-08-25
4333,fodder,2023-06-07,8.98,2023-07-05
4334,yorkshire pudding,2023-08-06,6.63,2023-10-08
4335,spinach,2023-06-26,1.72,2023-07-25
4336,chablis,2023-08-13,4.17,2023-08-25
4337,japanese chestnut,2023-07-18,1.87,2023-09-15
4338,jabuticaba,2023-07-12,5.32,2023-09-11
4339,boiled egg,2023-08-09,0.95,2023-09-07
4340,organic sausage,2023-08-19,6.42,2023-11-14
4341,cracker,2023-08-05,9.47,2023-09-23
4342,elderberry,2023-08-03,9.88,2023-08-26
4343,sparkleberry,2023-06-13,9.64,2023-07-09
4344,flat bread,2023-08-05,5.63,2023-10-22
4345,risotto,2023-06-18,3.66,2023-07-25
4346,custard apple,2023-08-16,3.92,2023-10-09
4347,cheese spread,2023-07-09,4.28,2023-10-16
4348,huckleberry,2023-06-11,4.82,2023-08-18
4349,salt,2023-08-13,4.17,2023-10-22
4350,currant jelly,2023-07-01,3.45,2023-09-26
4351,syrup,2023-06-26,7.0,2023-09-01
4352,huckleberry,2023-07-31,9.75,2023-08-25
4353,beef bourguignonne,2023-07-23,1.27,2023-10-05
4354,cow & gate premium,2023-08-18,3.12,2023-09-16
4355,mint sauce,2023-07-03,9.98,2023-08-20
4356,cow & gate premium,2023-06-25,5.01,2023-09-17
4357,turbot,2023-06-30,5.24,2023-07-14
4358,cheese spread,2023-06-08,8.39,2023-07-18
4359,champagne,2023-07-11,8.66,2023-07-31
4360,syrup,2023-08-06,2.54,2023-08-24
4361,kitchen utensil,2023-08-17,6.93,2023-11-14
4362,beef bourguignonne,2023-08-03,1.29,2023-09-04
4363,evergreen huckleberry,2023-07-31,5.24,2023-11-07
4364,canola,2023-08-16,3.34,2023-10-13
4365,elderberry,2023-06-11,9.73,2023-07-20
4366,currant jelly,2023-06-28,5.46,2023-08-31
4367,risotto,2023-07-16,7.96,2023-08-02
4368,cocoa butter alternative,2023-06-24,2.35,2023-08-20
4369,pops ,2023-08-16,10.0,2023-10-12
4370,yorkshire pudding,2023-07-24,2.39,2023-10-21
4371,custard apple,2023-08-14,1.0,2023-08-25
4372,turbot,2023-07-18,5.55,2023-10-25
4373,prosciutto,2023-06-10,0.62,2023-07-21
4374,boysenberry,2023-08-18,3.54,2023-10-29
4375,risotto,2023-07-17,5.15,2023-08-14
4376,passion fruit juice,2023-07-31,1.32,2023-09-18
4377,elderberry,2023-06-10,4.19,2023-07-08
4378,huckleberry,2023-08-19,2.25,2023-09-21
4379,custard apple,2023-08-18,4.97,2023-11-12
4380,boiled egg,2023-06-28,9.58,2023-09-27
4381,allspice,2023-07-18,4.73,2023-07-28
4382,peanut butter,2023-06-30,7.62,2023-08-08
4383,trout,2023-07-29,1.69,2023-10-27
4384,trout,2023-08-17,6.39,2023-10-29
4385,poppy,2023-07-12,7.76,2023-10-05
4386,bacardi,2023-07-07,2.75,2023-09-09
4387,bacardi,2023-07-28,2.12,2023-09-01
4388,syrup,2023-06-27,8.48,2023-09-09
4389,collard green,2023-06-29,5.5,2023-08-13
4390,sambar,2023-08-23,8.22,2023-10-23
4391,suet,2023-07-19,0.8,2023-08-01
4392,cheese spread,2023-06-25,6.18,2023-09-04
4393,collard green,2023-07-06,5.17,2023-08-19
4394,gem squash,2023-06-12,7.81,2023-09-04
4395,natal plum,2023-06-07,0.99,2023-07-31
4396,fodder,2023-06-18,7.24,2023-07-17
4397,mint sauce,2023-08-17,7.7,2023-10-17
4398,pops ,2023-06-09,2.53,2023-08-07
4399,pilau,2023-08-05,9.92,2023-09-23
4400,flat bread,2023-06-15,8.43,2023-07-15
4401,rapini,2023-06-11,5.17,2023-08-28
4402,trout,2023-07-23,3.26,2023-10-21
4403,gem squash,2023-07-18,8.21,2023-09-28
4404,trout,2023-06-18,2.77,2023-09-15
4405,cardamom,2023-07-03,6.49,2023-09-24
4406,pilau,2023-06-25,3.37,2023-09-12
4407,seasoning,2023-08-15,9.11,2023-10-01
4408,chablis,2023-06-24,9.79,2023-08-22
4409,greek yogurt,2023-07-03,1.91,2023-09-15
4410,egg,2023-08-06,0.56,2023-10-27
4411,canola,2023-08-12,5.67,2023-10-07
4412,pilau,2023-07-11,2.51,2023-10-16
4413,allspice,2023-07-22,7.84,2023-09-14
4414,evergreen huckleberry,2023-08-21,4.52,2023-10-09
4415,jackfruit,2023-07-26,9.13,2023-08-20
4416,collard green,2023-07-07,3.67,2023-08-22
4417,liver loaf,2023-06-26,9.12,2023-08-30
4418,allspice,2023-06-26,2.3,2023-07-29
4419,beef bourguignonne,2023-07-02,1.19,2023-08-20
4420,fruit pastille,2023-07-24,9.68,2023-09-09
4421,veggie burger,2023-08-05,5.72,2023-08-24
4422,pakora,2023-07-12,0.69,2023-08-02
4423,jackfruit,2023-07-23,2.14,2023-08-02
4424,pops ,2023-07-26,8.94,2023-10-07
4425,flat bread,2023-06-09,5.92,2023-09-14
4426,elderberry,2023-06-17,7.71,2023-08-18
4427,boiled egg,2023-08-06,1.75,2023-09-18
4428,canola,2023-08-15,4.18,2023-09-20
4429,cheeseburger,2023-08-12,2.51,2023-11-04
4430,natal plum,2023-08-09,6.79,2023-11-14
4431,cow & gate premium,2023-08-08,1.31,2023-08-24
4432,cooking oil,2023-08-09,9.07,2023-10-05
4433,pops ,2023-06-28,6.3,2023-07-19
4434,mint sauce,2023-07-12,6.08,2023-09-06
4435,canola,2023-07-29,4.61,2023-09-12
4436,jackfruit,2023-07-30,5.04,2023-10-12
4437,cow & gate premium,2023-07-17,4.5,2023-08-09
4438,chilli con carne,2023-08-15,4.05,2023-11-06
4439,cardamom,2023-08-01,7.45,2023-11-08
4440,rapini,2023-07-17,4.23,2023-10-21
4441,collard green,2023-06-16,4.75,2023-08-24
4442,fruit pastille,2023-08-22,8.38,2023-11-03
4443,greek yogurt,2023-07-29,3.51,2023-10-05
4444,applewood bacon,2023-06-17,8.33,2023-08-24
4445,turbot,2023-06-25,8.67,2023-08-20
4446,cracker,2023-07-02,6.25,2023-08-12
4447,sparkleberry,2023-06-25,1.66,2023-07-20
4448,mincemeat,2023-07-28,7.19,2023-09-28
4449,spinach,2023-08-03,0.91,2023-09-20
4450,japanese chestnut,2023-06-22,9.68,2023-07-16
4451,liver loaf,2023-06-20,3.7,2023-08-29
4452,suet,2023-07-24,5.28,2023-08-07
4453,syrup,2023-07-09,3.85,2023-09-11
4454,pakora,2023-06-14,5.2,2023-09-10
4455,pilau,2023-08-07,2.09,2023-10-10
4456,elderberry,2023-07-09,9.32,2023-09-22
4457,custard apple,2023-06-23,1.76,2023-07-11
4458,jabuticaba,2023-07-24,2.61,2023-10-25
4459,cardamom,2023-08-04,8.53,2023-08-24
4460,mint sauce,2023-07-12,4.47,2023-10-06
4461,natal plum,2023-07-29,6.18,2023-08-27
4462,chilli con carne,2023-08-01,2.12,2023-10-26
4463,pakora,2023-07-01,5.98,2023-09-06
4464,ice cream bar,2023-06-18,3.41,2023-07-23
4465,canola,2023-08-23,7.91,2023-11-14
4466,fruit pastille,2023-08-02,3.75,2023-10-14
4467,ginger ale,2023-08-22,0.72,2023-10-15
4468,cocoa butter alternative,2023-06-18,1.9,2023-07-23
4469,cow & gate premium,2023-07-21,7.04,2023-08-30
4470,elderberry,2023-07-14,9.64,2023-09-28
4471,applewood bacon,2023-06-15,9.66,2023-07-09
4472,chilli con carne,2023-07-15,6.14,2023-09-01
4473,fruit pastille,2023-07-09,5.49,2023-07-21
4474,chablis,2023-07-17,5.59,2023-09-22
4475,spinach,2023-08-07,5.16,2023-10-09
4476,chinese salted fish,2023-08-21,8.49,2023-10-30
4477,custard apple,2023-08-06,8.09,2023-09-03
4478,chablis,2023-07-09,9.01,2023-08-25
4479,mincemeat,2023-06-21,4.7,2023-08-25
4480,suet,2023-06-09,4.56,2023-09-11
4481,ice cream bar,2023-07-12,4.43,2023-08-07
4482,pakora,2023-07-16,2.54,2023-10-14
4483,peanut butter,2023-07-15,5.44,2023-10-06
4484,prosciutto,2023-07-30,8.62,2023-11-06
4485,spiny lobster,2023-07-15,3.89,2023-09-20
4486,lobster,2023-08-14,3.57,2023-09-16
4487,fodder,2023-07-19,5.77,2023-10-19
4488,sparkleberry,2023-08-12,5.19,2023-10-31
4489,greek yogurt,2023-08-04,2.07,2023-10-20
4490,fodder,2023-06-20,2.17,2023-08-02
4491,passion fruit juice,2023-07-13,2.81,2023-09-18
4492,jackfruit,2023-08-02,6.45,2023-08-12
4493,salt,2023-08-06,6.51,2023-11-04
4494,fodder,2023-08-01,2.68,2023-10-27
4495,suet,2023-08-20,5.82,2023-10-17
4496,salt,2023-06-15,6.94,2023-07-30
4497,chablis,2023-06-24,3.24,2023-07-12
4498,organic sausage,2023-07-11,8.91,2023-09-17
4499,boiled egg,2023-07-23,3.15,2023-09-29
4500,cardamom,2023-07-20,9.21,2023-09-23
4501,mint sauce,2023-07-23,4.95,2023-09-08
4502,egg,2023-06-27,8.9,2023-07-22
4503,pops ,2023-07-28,2.26,2023-08-12
4504,pakora,2023-08-04,1.04,2023-08-27
4505,ice cream bar,2023-08-20,5.74,2023-09-23
4506,frijj,2023-06-27,9.12,2023-09-19
4507,corned beef,2023-06-17,3.88,2023-08-22
4508,bacardi,2023-08-07,5.45,2023-09-23
4509,boysenberry syrup,2023-07-05,6.73,2023-08-01
4510,chinese salted fish,2023-07-06,8.09,2023-08-27
4511,collard green,2023-06-22,0.78,2023-09-03
4512,beef bourguignonne,2023-07-19,6.19,2023-10-07
4513,kitchen utensil,2023-07-29,1.8,2023-10-19
4514,applewood bacon,2023-06-20,4.14,2023-07-30
4515,risotto,2023-07-30,4.16,2023-09-07
4516,peanut butter,2023-06-21,3.0,2023-09-23
4517,hamburger,2023-08-22,6.92,2023-09-21
4518,collard green,2023-07-05,1.15,2023-07-27
4519,pilau,2023-06-10,4.7,2023-09-07
4520,salt,2023-08-15,9.05,2023-10-10
4521,mincemeat,2023-08-20,6.77,2023-10-26
4522,poppy,2023-07-24,5.87,2023-08-29
4523,jackfruit,2023-08-01,9.44,2023-10-20
4524,ginger ale,2023-06-10,9.21,2023-07-13
4525,lobster,2023-07-19,8.3,2023-08-30
4526,poppy,2023-06-26,4.62,2023-09-27
4527,dried mixed fruit,2023-08-08,4.24,2023-09-04
4528,syrup,2023-08-14,4.47,2023-09-20
4529,seasoning,2023-07-10,9.43,2023-08-02
4530,cheese spread,2023-06-18,8.06,2023-08-10
4531,pilau,2023-07-04,9.65,2023-09-16
4532,seasoning,2023-07-07,3.55,2023-09-21
4533,flat bread,2023-06-16,4.48,2023-08-20
4534,rapini,2023-08-16,2.71,2023-09-17
4535,lobster,2023-08-23,1.77,2023-09-30
4536,salt,2023-06-22,9.76,2023-07-03
4537,cheese spread,2023-06-30,0.66,2023-09-03
4538,donut,2023-06-22,8.71,2023-08-13
4539,champagne,2023-07-10,8.43,2023-08-26
4540,yorkshire pudding,2023-08-05,7.46,2023-08-22
4541,passion fruit juice,2023-07-07,6.12,2023-07-29
4542,veggie burger,2023-07-09,3.59,2023-08-15
4543,boiled egg,2023-08-16,3.54,2023-11-20
4544,consomme,2023-07-17,8.13,2023-09-26
4545,canola,2023-08-22,1.1,2023-09-30
4546,huckleberry,2023-07-13,9.49,2023-09-13
4547,ice cream bar,2023-06-29,5.88,2023-09-27
4548,cooking oil,2023-06-25,1.52,2023-09-09
4549,liver loaf,2023-07-26,4.44,2023-08-13
4550,canola,2023-07-18,6.83,2023-07-28
4551,cocoa butter alternative,2023-06-23,6.48,2023-09-12
4552,allspice,2023-06-21,7.48,2023-08-16
4553,egg,2023-07-22,0.69,2023-09-06
4554,prosciutto,2023-07-10,0.97,2023-10-12
4555,boiled egg,2023-06-24,0.89,2023-08-31
4556,cocoa butter alternative,2023-08-19,6.26,2023-09-25
4557,greek yogurt,2023-07-08,6.02,2023-08-28
4558,evergreen huckleberry,2023-06-22,1.11,2023-07-07
4559,ginger ale,2023-08-11,5.75,2023-11-14
4560,flat bread,2023-08-02,5.75,2023-09-29
4561,spinach,2023-06-27,8.55,2023-09-02
4562,suet,2023-07-17,4.72,2023-10-18
4563,rapini,2023-06-14,1.87,2023-07-14
4564,jackfruit,2023-07-02,2.45,2023-09-17
4565,huckleberry,2023-07-01,4.29,2023-07-21
4566,prosciutto,2023-08-19,3.75,2023-08-29
4567,seasoning,2023-08-12,5.75,2023-08-22
4568,mincemeat,2023-07-11,4.21,2023-09-19
4569,beef bourguignonne,2023-06-14,7.61,2023-08-22
4570,egg,2023-06-21,7.1,2023-08-17
4571,applewood bacon,2023-08-16,6.05,2023-10-27
4572,mincemeat,2023-07-18,9.23,2023-08-10
4573,gem squash,2023-06-09,6.01,2023-08-22
4574,custard apple,2023-06-24,2.43,2023-08-05
4575,custard apple,2023-07-11,2.49,2023-08-13
4576,trout,2023-07-28,3.8,2023-10-05
4577,boiled egg,2023-07-17,2.85,2023-09-06
4578,bacardi,2023-07-20,2.35,2023-09-06
4579,bacardi,2023-06-07,0.86,2023-07-20
4580,currant jelly,2023-07-02,5.63,2023-09-20
4581,syrup,2023-06-20,2.29,2023-09-23
4582,veggie burger,2023-08-23,8.37,2023-09-19
4583,fodder,2023-06-20,7.53,2023-07-19
4584,donut,2023-07-23,0.86,2023-08-18
4585,hamburger,2023-06-14,7.47,2023-09-14
4586,currant jelly,2023-08-11,9.32,2023-08-25
4587,risotto,2023-06-19,3.48,2023-08-22
4588,spinach,2023-06-09,4.53,2023-08-11
4589,dried mixed fruit,2023-07-20,9.26,2023-10-17
4590,sparkleberry,2023-07-21,9.59,2023-10-18
4591,guinea hen,2023-06-07,6.71,2023-09-08
4592,seasoning,2023-06-15,5.62,2023-06-25
4593,cocoa butter alternative,2023-06-10,6.94,2023-09-03
4594,gem squash,2023-06-18,3.06,2023-08-07
4595,turbot,2023-08-04,9.47,2023-10-19
4596,fruit pastille,2023-06-08,3.44,2023-08-28
4597,sambar,2023-07-25,9.02,2023-08-06
4598,suet,2023-07-19,2.45,2023-08-09
4599,suet,2023-07-25,2.25,2023-08-21
4600,peanut butter,2023-06-18,2.92,2023-06-28
4601,canola,2023-06-16,4.38,2023-07-19
4602,cheese spread,2023-07-28,0.91,2023-10-15
4603,spiny lobster,2023-08-13,2.59,2023-10-28
4604,poppy,2023-07-31,7.86,2023-10-21
4605,dried mixed fruit,2023-07-24,8.9,2023-08-30
4606,canola,2023-06-11,4.12,2023-07-18
4607,chinese salted fish,2023-07-01,9.02,2023-08-17
4608,hamburger,2023-07-10,5.77,2023-07-20
4609,ice cream bar,2023-06-13,5.23,2023-07-16
4610,guinea hen,2023-06-24,0.87,2023-07-16
4611,peanut butter,2023-06-29,1.69,2023-08-28
4612,cardamom,2023-07-27,4.02,2023-08-07
4613,consomme,2023-06-12,4.2,2023-06-24
4614,beef bourguignonne,2023-08-08,3.65,2023-10-07
4615,natal plum,2023-06-18,6.48,2023-07-27
4616,chilli con carne,2023-06-12,9.93,2023-08-12
4617,egg,2023-07-20,8.9,2023-08-27
4618,evergreen huckleberry,2023-06-13,9.65,2023-08-20
4619,jabuticaba,2023-08-05,8.08,2023-11-01
4620,cheeseburger,2023-08-15,0.55,2023-10-18
4621,organic sausage,2023-07-05,4.42,2023-08-09
4622,veggie burger,2023-06-20,0.8,2023-08-16
4623,turbot,2023-06-26,8.6,2023-08-23
4624,cocoa butter alternative,2023-06-27,7.5,2023-08-01
4625,peanut butter,2023-07-28,9.84,2023-10-22
4626,beef bourguignonne,2023-06-22,8.58,2023-08-19
4627,cocoa butter alternative,2023-06-18,2.95,2023-08-16
4628,spinach,2023-07-02,3.87,2023-09-14
4629,pate,2023-08-06,9.07,2023-10-29
4630,consomme,2023-06-29,7.97,2023-08-19
4631,mincemeat,2023-06-15,9.86,2023-09-02
4632,veggie burger,2023-07-10,4.87,2023-09-23
4633,sambar,2023-08-01,1.26,2023-09-19
4634,cheeseburger,2023-06-30,2.87,2023-09-26
4635,salt,2023-08-11,6.22,2023-10-25
4636,yorkshire pudding,2023-07-02,8.25,2023-08-10
4637,cheeseburger,2023-08-18,7.7,2023-10-22
4638,egg,2023-08-08,0.87,2023-08-29
4639,applewood bacon,2023-07-10,4.75,2023-09-28
4640,cardamom,2023-06-23,1.25,2023-07-16
4641,yorkshire pudding,2023-07-28,2.22,2023-10-27
4642,pilau,2023-06-08,1.65,2023-08-02
4643,flat bread,2023-07-31,6.82,2023-09-28
4644,consomme,2023-08-10,8.56,2023-09-24
4645,complan powder,2023-08-19,8.47,2023-10-06
4646,pops ,2023-08-14,2.04,2023-09-08
4647,cow & gate premium,2023-06-16,7.6,2023-09-18
4648,chablis,2023-08-02,3.69,2023-11-06
4649,custard apple,2023-06-15,1.83,2023-07-20
4650,custard apple,2023-07-29,0.79,2023-08-28
4651,chinese salted fish,2023-06-27,4.25,2023-08-23
4652,spiny lobster,2023-07-16,5.88,2023-08-28
4653,seasoning,2023-07-09,6.47,2023-09-23
4654,peanut butter,2023-07-13,4.65,2023-09-23
4655,mincemeat,2023-06-09,4.27,2023-07-22
4656,cheese spread,2023-07-23,9.09,2023-08-11
4657,fruit pastille,2023-06-30,5.66,2023-09-10
4658,kitchen utensil,2023-07-16,3.22,2023-08-08
4659,suet,2023-08-01,5.22,2023-08-25
4660,corned beef,2023-07-05,1.95,2023-10-05
4661,syrup,2023-06-12,3.38,2023-09-17
4662,kitchen utensil,2023-06-10,4.27,2023-08-04
4663,passion fruit juice,2023-08-11,8.34,2023-09-28
4664,veggie burger,2023-06-09,1.54,2023-08-07
4665,applewood bacon,2023-06-08,6.59,2023-09-09
4666,cardamom,2023-06-08,4.86,2023-08-31
4667,liquor,2023-06-15,2.93,2023-07-23
4668,bacardi,2023-07-06,9.19,2023-09-15
4669,frijj,2023-06-30,4.07,2023-08-23
4670,spinach,2023-06-17,8.85,2023-07-08
4671,chablis,2023-08-23,7.09,2023-09-15
4672,turbot,2023-08-22,1.71,2023-09-29
4673,cheese spread,2023-06-22,2.9,2023-08-07
4674,spinach,2023-07-10,1.34,2023-10-01
4675,ice cream bar,2023-07-09,1.15,2023-10-07
4676,liver loaf,2023-07-03,3.29,2023-08-06
4677,cardamom,2023-06-12,0.91,2023-08-03
4678,flat bread,2023-06-28,0.75,2023-08-31
4679,yorkshire pudding,2023-07-15,3.98,2023-09-24
4680,custard apple,2023-06-17,6.27,2023-08-31
4681,dried mixed fruit,2023-07-09,9.45,2023-10-16
4682,huckleberry,2023-08-05,5.5,2023-11-08
4683,currant jelly,2023-08-08,6.88,2023-10-29
4684,organic sausage,2023-06-23,7.09,2023-08-04
4685,cheese spread,2023-06-13,3.11,2023-08-18
4686,prosciutto,2023-06-21,0.99,2023-07-23
4687,canola,2023-08-08,2.19,2023-10-19
4688,chilli con carne,2023-07-03,9.61,2023-07-22
4689,seasoning,2023-06-28,5.14,2023-07-26
4690,ginger ale,2023-08-05,1.32,2023-11-08
4691,pate,2023-08-23,7.71,2023-11-17
4692,turbot,2023-08-04,0.65,2023-10-05
4693,organic sausage,2023-08-13,9.83,2023-10-17
4694,yorkshire pudding,2023-06-15,9.68,2023-08-31
4695,pakora,2023-08-06,6.01,2023-09-16
4696,pate,2023-06-19,3.78,2023-07-05
4697,donut,2023-06-27,9.39,2023-08-30
4698,currant jelly,2023-06-10,6.19,2023-09-03
4699,veggie burger,2023-07-16,2.57,2023-08-23
4700,egg,2023-08-19,9.64,2023-09-15
4701,lobster,2023-07-12,1.12,2023-09-01
4702,jabuticaba,2023-07-10,8.66,2023-09-18
4703,lobster,2023-06-30,7.95,2023-08-02
4704,donut,2023-07-05,1.8,2023-09-19
4705,natal plum,2023-06-10,6.97,2023-07-30
4706,jackfruit,2023-07-21,8.29,2023-10-15
4707,risotto,2023-08-17,6.42,2023-10-28
4708,frijj,2023-07-30,7.49,2023-10-27
4709,cracker,2023-06-10,2.6,2023-07-29
4710,seasoning,2023-06-19,4.12,2023-09-15
4711,trout,2023-08-18,3.68,2023-10-01
4712,prosciutto,2023-08-02,3.74,2023-09-03
4713,custard apple,2023-06-23,6.56,2023-08-07
4714,cracker,2023-08-13,4.14,2023-10-20
4715,allspice,2023-06-15,6.1,2023-09-09
4716,pate,2023-07-28,2.96,2023-09-26
4717,huckleberry,2023-07-07,3.5,2023-09-30
4718,lobster,2023-06-15,9.89,2023-09-06
4719,currant jelly,2023-07-03,8.26,2023-09-09
4720,corned beef,2023-08-06,6.11,2023-08-18
4721,bacardi,2023-07-09,9.87,2023-08-12
4722,mincemeat,2023-06-09,5.97,2023-08-22
4723,dried mixed fruit,2023-07-22,9.78,2023-08-23
4724,applewood bacon,2023-08-17,8.92,2023-11-11
4725,consomme,2023-06-11,9.83,2023-08-03
4726,currant jelly,2023-06-22,8.76,2023-07-12
4727,mint sauce,2023-06-10,5.36,2023-07-14
4728,mincemeat,2023-08-09,2.91,2023-11-10
4729,pate,2023-06-12,5.08,2023-08-09
4730,fodder,2023-06-12,2.08,2023-08-16
4731,complan powder,2023-08-10,4.72,2023-10-12
4732,pate,2023-06-30,3.22,2023-10-02
4733,donut,2023-06-07,7.05,2023-07-08
4734,lobster,2023-07-23,1.25,2023-09-13
4735,champagne,2023-07-29,8.1,2023-10-23
4736,chilli con carne,2023-08-22,3.81,2023-11-23
4737,syrup,2023-06-29,3.46,2023-07-15
4738,ginger ale,2023-08-09,0.96,2023-08-20
4739,guinea hen,2023-06-22,6.13,2023-09-12
4740,mint sauce,2023-08-22,1.31,2023-11-07
4741,fodder,2023-07-16,8.89,2023-09-04
4742,seasoning,2023-07-01,8.59,2023-07-13
4743,beef bourguignonne,2023-07-08,3.55,2023-09-13
4744,greek yogurt,2023-06-16,0.84,2023-08-28
4745,liquor,2023-07-08,6.06,2023-08-13
4746,mint sauce,2023-06-10,9.23,2023-09-08
4747,boysenberry syrup,2023-08-13,6.54,2023-10-14
4748,boysenberry syrup,2023-08-04,6.57,2023-09-15
4749,chinese salted fish,2023-06-24,0.73,2023-09-08
4750,spinach,2023-06-30,3.09,2023-08-04
4751,spinach,2023-07-15,3.42,2023-10-07
4752,cooking oil,2023-06-14,9.4,2023-08-25
4753,bacardi,2023-06-23,0.8,2023-08-03
4754,cheese spread,2023-06-07,7.49,2023-09-10
4755,suet,2023-06-26,7.06,2023-10-02
4756,suet,2023-06-26,3.39,2023-07-09
4757,hamburger,2023-08-17,3.49,2023-11-09
4758,beef bourguignonne,2023-08-08,2.51,2023-10-10
4759,passion fruit juice,2023-08-12,8.25,2023-08-30
4760,bacardi,2023-07-20,4.86,2023-09-16
4761,jackfruit,2023-06-19,5.66,2023-07-09
4762,spiny lobster,2023-06-30,4.75,2023-08-31
4763,mincemeat,2023-07-12,3.7,2023-10-02
4764,natal plum,2023-07-08,6.27,2023-08-07
4765,suet,2023-07-15,5.61,2023-08-22
4766,evergreen huckleberry,2023-06-15,3.49,2023-08-02
4767,kitchen utensil,2023-08-09,7.63,2023-08-23
4768,peanut butter,2023-08-04,3.33,2023-08-17
4769,veggie burger,2023-08-04,7.12,2023-11-02
4770,veggie burger,2023-07-30,6.64,2023-10-16
4771,jackfruit,2023-08-17,3.41,2023-10-09
4772,elderberry,2023-08-15,1.64,2023-10-01
4773,custard apple,2023-06-10,4.64,2023-06-30
4774,salt,2023-07-25,1.18,2023-09-19
4775,ginger ale,2023-06-15,8.09,2023-09-22
4776,pilau,2023-08-22,2.35,2023-11-18
4777,cardamom,2023-07-10,4.23,2023-08-08
4778,egg,2023-06-22,6.59,2023-08-22
4779,syrup,2023-08-11,8.97,2023-09-13
4780,lobster,2023-07-06,5.94,2023-08-21
4781,chinese salted fish,2023-08-05,8.0,2023-08-25
4782,rapini,2023-06-22,6.77,2023-08-31
4783,spinach,2023-06-17,3.84,2023-08-30
4784,chilli con carne,2023-08-14,4.82,2023-10-04
4785,risotto,2023-08-12,9.51,2023-09-23
4786,lobster,2023-06-08,5.46,2023-08-02
4787,organic sausage,2023-08-20,0.98,2023-10-28
4788,greek yogurt,2023-07-28,5.38,2023-08-12
4789,jabuticaba,2023-08-16,6.15,2023-09-16
4790,fruit pastille,2023-08-13,8.73,2023-09-03
4791,donut,2023-07-05,3.71,2023-08-26
4792,mint sauce,2023-07-26,0.84,2023-10-07
